LoginID,ClientID,orderId,OrderReferenceID,TWSAPI,exchangeOrderId,variety,exchange,brokerToken,transactionType,orderType,productType,TimeInForce,price,orderQuantity,triggerPrice,orderStatus,tradedPrice,pendingQuantity,CumulativeQuantity,OrderDisclosedQuantity,orderTimestamp,exchangeTimestamp,symbol,lastUpdateTimestamp,OrderExpiryDate,message,orderTag,OrderLegStatus,BoLegDetails,IsSpread,BoEntryOrderId,MessageCode,MessageVersion,TokenID,ApplicationType,SequenceNumber,parentOrderId,filledQuantity,amount,date
KB311,KB311,1100030426,,TWSAPI,1100000004111255.0,NORMAL,NSEFO,54018,BUY,Limit,MIS,DAY,5.5,50,0.0,Filled,4.55,0,50,0,2023-04-19 09:22:00,19-04-2023 09:22:01,NIFTY 20APR2023 PE 17400,2023-04-19 09:22:00,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,227.5,2023-04-19
KB311,KB311,1100030428,,TWSAPI,1800000004772436.0,NORMAL,NSEFO,52765,BUY,Limit,MIS,DAY,5.75,25,0.0,Filled,4.8,0,25,0,2023-04-19 09:22:00,19-04-2023 09:22:01,BANKNIFTY 20APR2023 PE 40500,2023-04-19 09:22:00,01-01-1980 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,120.0,2023-04-19
KB311,KB311,1100030429,,TWSAPI,1100000004111379.0,NORMAL,NSEFO,54018,BUY,Limit,MIS,DAY,5.5,50,0.0,Filled,4.55,0,50,0,2023-04-19 09:22:00,19-04-2023 09:22:01,NIFTY 20APR2023 PE 17400,2023-04-19 09:22:00,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,227.5,2023-04-19
KB311,KB311,1100030430,,TWSAPI,1000000003300249.0,NORMAL,NSEFO,54037,BUY,Limit,MIS,DAY,3.4,50,0.0,Filled,2.9,0,50,0,2023-04-19 09:22:00,19-04-2023 09:22:01,NIFTY 20APR2023 CE 17900,2023-04-19 09:22:00,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,145.0,2023-04-19
KB311,KB311,1100030435,,TWSAPI,1000000003300254.0,NORMAL,NSEFO,54037,BUY,Limit,MIS,DAY,3.4,50,0.0,Filled,2.9,0,50,0,2023-04-19 09:22:00,19-04-2023 09:22:01,NIFTY 20APR2023 CE 17900,2023-04-19 09:22:00,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,145.0,2023-04-19
KB311,KB311,1100030466,,TWSAPI,1100000004115901.0,NORMAL,NSEFO,54006,BUY,Limit,MIS,DAY,1.65,50,0.0,Filled,1.4,0,50,0,2023-04-19 09:22:00,19-04-2023 09:22:02,NIFTY 20APR2023 PE 17150,2023-04-19 09:22:00,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,70.0,2023-04-19
KB311,KB311,1100030467,,TWSAPI,1000000003303737.0,NORMAL,NSEFO,54047,BUY,Limit,MIS,DAY,1.55,50,0.0,Filled,1.35,0,50,0,2023-04-19 09:22:00,19-04-2023 09:22:02,NIFTY 20APR2023 CE 18150,2023-04-19 09:22:00,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,67.5,2023-04-19
KB311,KB311,1100030469,,TWSAPI,1100000004116110.0,NORMAL,NSEFO,54006,BUY,Limit,MIS,DAY,1.65,50,0.0,Filled,1.4,0,50,0,2023-04-19 09:22:00,19-04-2023 09:22:02,NIFTY 20APR2023 PE 17150,2023-04-19 09:22:00,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,70.0,2023-04-19
KB311,KB311,1100030475,,TWSAPI,1000000003304320.0,NORMAL,NSEFO,54047,BUY,Limit,MIS,DAY,1.55,50,0.0,Filled,1.35,0,50,0,2023-04-19 09:22:00,19-04-2023 09:22:02,NIFTY 20APR2023 CE 18150,2023-04-19 09:22:00,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,67.5,2023-04-19
KB311,KB311,1100030476,,TWSAPI,1000000003304947.0,NORMAL,NSEFO,54047,BUY,Limit,MIS,DAY,1.55,50,0.0,Filled,1.35,0,50,0,2023-04-19 09:22:00,19-04-2023 09:22:02,NIFTY 20APR2023 CE 18150,2023-04-19 09:22:00,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,67.5,2023-04-19
KB311,KB311,1100030477,,TWSAPI,1800000004780580.0,NORMAL,NSEFO,52765,BUY,Limit,MIS,DAY,5.75,25,0.0,Filled,4.8,0,25,0,2023-04-19 09:22:00,19-04-2023 09:22:02,BANKNIFTY 20APR2023 PE 40500,2023-04-19 09:22:00,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,120.0,2023-04-19
KB311,KB311,1100030478,,TWSAPI,1600000005168288.0,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,5.45,25,0.0,Filled,4.6,0,25,0,2023-04-19 09:22:00,19-04-2023 09:22:02,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:22:00,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,114.99999999999999,2023-04-19
KB311,KB311,1100030479,,TWSAPI,1100000004117917.0,NORMAL,NSEFO,54006,BUY,Limit,MIS,DAY,1.65,50,0.0,Filled,1.4,0,50,0,2023-04-19 09:22:00,19-04-2023 09:22:02,NIFTY 20APR2023 PE 17150,2023-04-19 09:22:01,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,70.0,2023-04-19
KB311,KB311,1100030482,,TWSAPI,1600000005168585.0,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,5.45,25,0.0,Filled,4.6,0,25,0,2023-04-19 09:22:00,19-04-2023 09:22:02,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:22:01,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,114.99999999999999,2023-04-19
KB311,KB311,1100030483,,TWSAPI,1100000004118073.0,NORMAL,NSEFO,54006,BUY,Limit,MIS,DAY,1.65,50,0.0,Filled,1.4,0,50,0,2023-04-19 09:22:00,19-04-2023 09:22:02,NIFTY 20APR2023 PE 17150,2023-04-19 09:22:01,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,70.0,2023-04-19
KB311,KB311,1100030548,,TWSAPI,1800000004788248.0,NORMAL,NSEFO,52861,SELL,Limit,MIS,DAY,88.1,25,0.0,Filled,88.1,0,25,0,2023-04-19 09:22:02,19-04-2023 09:22:21,BANKNIFTY 20APR2023 PE 42100,2023-04-19 09:22:19,01-01-1980 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,2202.5,2023-04-19
KB311,KB311,1100030549,,TWSAPI,1600000005176708.0,NORMAL,NSEFO,52882,SELL,Limit,MIS,DAY,84.9,25,0.0,Filled,84.9,0,25,0,2023-04-19 09:22:02,19-04-2023 09:22:34,BANKNIFTY 20APR2023 CE 42500,2023-04-19 09:22:33,01-01-0001 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,2122.5,2023-04-19
KB311,KB311,1100030550,,TWSAPI,1000000003311135.0,NORMAL,NSEFO,54021,SELL,Limit,MIS,DAY,122.35,50,0.0,Filled,142.35,0,50,0,2023-04-19 09:22:02,19-04-2023 09:23:04,NIFTY 20APR2023 CE 17500,2023-04-19 09:23:02,01-01-0001 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,7117.5,2023-04-19
KB311,KB311,1100030551,,TWSAPI,1100000004124894.0,NORMAL,NSEFO,54034,SELL,Limit,MIS,DAY,172.3,50,0.0,Filled,172.3,0,50,0,2023-04-19 09:22:02,19-04-2023 09:22:10,NIFTY 20APR2023 PE 17800,2023-04-19 09:22:09,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,8615.0,2023-04-19
KB311,KB311,1100030552,,TWSAPI,1000000003311177.0,NORMAL,NSEFO,54023,SELL,Limit,MIS,DAY,89.75,50,0.0,Filled,102.3,0,50,0,2023-04-19 09:22:02,19-04-2023 09:23:04,NIFTY 20APR2023 CE 17550,2023-04-19 09:23:02,01-01-0001 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,5115.0,2023-04-19
KB311,KB311,1100030575,,TWSAPI,1700000005002543.0,NORMAL,NSEFO,52890,SELL,Limit,MIS,DAY,346.05,25,0.0,Filled,346.05,0,25,0,2023-04-19 09:22:02,19-04-2023 09:22:21,BANKNIFTY 20APR2023 PE 42600,2023-04-19 09:22:19,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,8651.25,2023-04-19
KB311,KB311,1100030608,,TWSAPI,1800000004798017.0,NORMAL,NSEFO,52867,SELL,Limit,MIS,DAY,159.75,25,0.0,Filled,159.75,0,25,0,2023-04-19 09:22:03,19-04-2023 09:22:21,BANKNIFTY 20APR2023 PE 42300,2023-04-19 09:22:19,01-01-1980 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,3993.75,2023-04-19
KB311,KB311,1100030609,,TWSAPI,1500000004754350.0,NORMAL,NSEFO,52842,SELL,Limit,MIS,DAY,309.05,25,0.0,Filled,359.5,0,25,0,2023-04-19 09:22:03,19-04-2023 09:23:05,BANKNIFTY 20APR2023 CE 42000,2023-04-19 09:23:04,01-01-0001 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,8987.5,2023-04-19
KB311,KB311,1100030610,,TWSAPI,1600000005187687.0,NORMAL,NSEFO,52866,SELL,Limit,MIS,DAY,140.1,25,0.0,Filled,160.0,0,25,0,2023-04-19 09:22:03,19-04-2023 09:23:05,BANKNIFTY 20APR2023 CE 42300,2023-04-19 09:23:04,01-01-0001 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,4000.0,2023-04-19
KB311,KB311,1100030611,,TWSAPI,1700000005008645.0,NORMAL,NSEFO,52890,SELL,Limit,MIS,DAY,344.9,25,0.0,Filled,344.9,0,25,0,2023-04-19 09:22:03,19-04-2023 09:22:21,BANKNIFTY 20APR2023 PE 42600,2023-04-19 09:22:19,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,8622.5,2023-04-19
KB311,KB311,1100030612,,TWSAPI,1000000003315396.0,NORMAL,NSEFO,54031,SELL,Limit,MIS,DAY,12.25,50,0.0,Filled,14.15,0,50,0,2023-04-19 09:22:03,19-04-2023 09:22:37,NIFTY 20APR2023 CE 17750,2023-04-19 09:22:35,01-01-0001 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,707.5,2023-04-19
KB311,KB311,1100030613,,TWSAPI,1100000004129775.0,NORMAL,NSEFO,54026,SELL,Limit,MIS,DAY,37.95,50,0.0,Filled,37.95,0,50,0,2023-04-19 09:22:03,19-04-2023 09:22:05,NIFTY 20APR2023 PE 17600,2023-04-19 09:22:04,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,1897.5000000000002,2023-04-19
KB311,KB311,1100030614,,TWSAPI,1000000003315442.0,NORMAL,NSEFO,54029,SELL,Limit,MIS,DAY,22.45,50,0.0,Filled,26.15,0,50,0,2023-04-19 09:22:03,19-04-2023 09:22:46,NIFTY 20APR2023 CE 17700,2023-04-19 09:22:44,01-01-0001 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,1307.5,2023-04-19
KB311,KB311,1100030615,,TWSAPI,1100000004129818.0,NORMAL,NSEFO,54024,SELL,Limit,MIS,DAY,22.65,50,0.0,Filled,22.65,0,50,0,2023-04-19 09:22:03,19-04-2023 09:22:05,NIFTY 20APR2023 PE 17550,2023-04-19 09:22:04,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,1132.5,2023-04-19
KB311,KB311,1100030616,,TWSAPI,1000000003315481.0,NORMAL,NSEFO,54029,SELL,Limit,MIS,DAY,22.45,50,0.0,Filled,26.15,0,50,0,2023-04-19 09:22:03,19-04-2023 09:22:46,NIFTY 20APR2023 CE 17700,2023-04-19 09:22:44,01-01-0001 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,1307.5,2023-04-19
KB311,KB311,1100030617,,TWSAPI,1000000003315526.0,NORMAL,NSEFO,54029,SELL,Limit,MIS,DAY,22.45,50,0.0,Filled,26.15,0,50,0,2023-04-19 09:22:03,19-04-2023 09:22:46,NIFTY 20APR2023 CE 17700,2023-04-19 09:22:44,01-01-0001 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,1307.5,2023-04-19
KB311,KB311,1100030618,,TWSAPI,1100000004129951.0,NORMAL,NSEFO,54032,SELL,Limit,MIS,DAY,128.85,50,0.0,Filled,128.85,0,50,0,2023-04-19 09:22:03,19-04-2023 09:22:09,NIFTY 20APR2023 PE 17750,2023-04-19 09:22:07,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,6442.5,2023-04-19
KB311,KB311,1100030619,,TWSAPI,1100000004130006.0,NORMAL,NSEFO,54024,SELL,Limit,MIS,DAY,22.65,50,0.0,Filled,22.65,0,50,0,2023-04-19 09:22:03,19-04-2023 09:22:06,NIFTY 20APR2023 PE 17550,2023-04-19 09:22:04,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,1132.5,2023-04-19
KB311,KB311,1100030620,,TWSAPI,1000000003315575.0,NORMAL,NSEFO,54023,SELL,Limit,MIS,DAY,90.05,50,0.0,Filled,102.6,0,50,0,2023-04-19 09:22:03,19-04-2023 09:23:05,NIFTY 20APR2023 CE 17550,2023-04-19 09:23:04,01-01-0001 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,5130.0,2023-04-19
KB311,KB311,1100030621,,TWSAPI,1100000004130055.0,NORMAL,NSEFO,54030,BUY,Limit,MIS,DAY,69.45,50,0.0,Filled,69.4,0,50,0,2023-04-19 09:22:03,19-04-2023 11:36:31,NIFTY 20APR2023 PE 17700,2023-04-19 11:36:30,01-01-0001 00:00:00,,IFNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,3470.0000000000005,2023-04-19
KB311,KB311,1100030649,,TWSAPI,1100000004132984.0,NORMAL,NSEFO,54030,BUY,Limit,MIS,DAY,103.55,50,0.0,Filled,103.55,0,50,0,2023-04-19 09:22:04,19-04-2023 15:01:47,NIFTY 20APR2023 PE 17700,2023-04-19 15:01:45,01-01-0001 00:00:00,,IFNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,5177.5,2023-04-19
KB311,KB311,1100030650,,TWSAPI,1100000004133011.0,NORMAL,NSEFO,54032,SELL,Limit,MIS,DAY,128.25,50,0.0,Filled,128.3,0,50,0,2023-04-19 09:22:04,19-04-2023 09:22:05,NIFTY 20APR2023 PE 17750,2023-04-19 09:22:04,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,6415.000000000001,2023-04-19
KB311,KB311,1100030651,,TWSAPI,1100000004133071.0,NORMAL,NSEFO,54026,SELL,Limit,MIS,DAY,37.95,50,0.0,Filled,37.95,0,50,0,2023-04-19 09:22:04,19-04-2023 09:22:05,NIFTY 20APR2023 PE 17600,2023-04-19 09:22:04,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,1897.5000000000002,2023-04-19
KB311,KB311,1100030657,,TWSAPI,1500000004762316.0,NORMAL,NSEFO,52842,SELL,Limit,MIS,DAY,308.85,25,0.0,Filled,358.05,0,25,0,2023-04-19 09:22:04,19-04-2023 09:23:07,BANKNIFTY 20APR2023 CE 42000,2023-04-19 09:23:05,01-01-0001 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,8951.25,2023-04-19
KB311,KB311,1100030658,,TWSAPI,1100000004135376.0,NORMAL,NSEFO,54032,BUY,Limit,MIS,DAY,139.5,50,0.0,Filled,139.3,0,50,0,2023-04-19 09:22:04,19-04-2023 13:33:01,NIFTY 20APR2023 PE 17750,2023-04-19 13:32:59,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,6965.000000000001,2023-04-19
KB311,KB311,1100030663,,TWSAPI,1100000004137235.0,NORMAL,NSEFO,54032,BUY,Limit,MIS,DAY,139.7,50,0.0,Filled,139.65,0,50,0,2023-04-19 09:22:05,19-04-2023 13:33:04,NIFTY 20APR2023 PE 17750,2023-04-19 13:33:03,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,6982.5,2023-04-19
KB311,KB311,1100030667,,TWSAPI,1700000005023195.0,NORMAL,NSEFO,52890,BUY,Limit,MIS,DAY,410.0,25,0.0,Filled,410.0,0,25,0,2023-04-19 09:22:05,19-04-2023 09:57:31,BANKNIFTY 20APR2023 PE 42600,2023-04-19 09:57:29,01-01-0001 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,10250.0,2023-04-19
KB311,KB311,1100030668,,TWSAPI,1100000004138775.0,NORMAL,NSEFO,54030,BUY,Limit,MIS,DAY,69.45,50,0.0,Filled,69.45,0,50,0,2023-04-19 09:22:05,19-04-2023 11:36:31,NIFTY 20APR2023 PE 17700,2023-04-19 11:36:30,01-01-0001 00:00:00,,IFNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,3472.5,2023-04-19
KB311,KB311,1100030735,,TWSAPI,1000000003339973.0,NORMAL,NSEFO,54047,BUY,Limit,MIS,DAY,1.6,50,0.0,Filled,1.35,0,50,0,2023-04-19 09:22:09,19-04-2023 09:22:11,NIFTY 20APR2023 CE 18150,2023-04-19 09:22:09,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,67.5,2023-04-19
KB311,KB311,1100030736,,TWSAPI,1100000004161320.0,NORMAL,NSEFO,54006,BUY,Limit,MIS,DAY,1.65,50,0.0,Filled,1.4,0,50,0,2023-04-19 09:22:09,19-04-2023 09:22:11,NIFTY 20APR2023 PE 17150,2023-04-19 09:22:09,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,70.0,2023-04-19
KB311,KB311,1100030737,,TWSAPI,1100000004161406.0,NORMAL,NSEFO,54006,BUY,Limit,MIS,DAY,1.65,50,0.0,Filled,1.4,0,50,0,2023-04-19 09:22:09,19-04-2023 09:22:11,NIFTY 20APR2023 PE 17150,2023-04-19 09:22:09,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,70.0,2023-04-19
KB311,KB311,1100030738,,TWSAPI,1100000004161466.0,NORMAL,NSEFO,54006,BUY,Limit,MIS,DAY,1.65,50,0.0,Filled,1.4,0,50,0,2023-04-19 09:22:09,19-04-2023 09:22:11,NIFTY 20APR2023 PE 17150,2023-04-19 09:22:09,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,70.0,2023-04-19
KB311,KB311,1100030739,,TWSAPI,1000000003340053.0,NORMAL,NSEFO,54047,BUY,Limit,MIS,DAY,1.6,50,0.0,Filled,1.35,0,50,0,2023-04-19 09:22:09,19-04-2023 09:22:11,NIFTY 20APR2023 CE 18150,2023-04-19 09:22:09,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,67.5,2023-04-19
KB311,KB311,1100030740,,TWSAPI,1000000003340190.0,NORMAL,NSEFO,54047,BUY,Limit,MIS,DAY,1.6,50,0.0,Filled,1.35,0,50,0,2023-04-19 09:22:09,19-04-2023 09:22:11,NIFTY 20APR2023 CE 18150,2023-04-19 09:22:09,01-01-1980 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,67.5,2023-04-19
KB311,KB311,1100030741,,TWSAPI,1100000004161756.0,NORMAL,NSEFO,54018,BUY,Limit,MIS,DAY,5.45,50,0.0,Filled,4.5,0,50,0,2023-04-19 09:22:09,19-04-2023 09:22:11,NIFTY 20APR2023 PE 17400,2023-04-19 09:22:09,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,225.0,2023-04-19
KB311,KB311,1100030742,,TWSAPI,1000000003340282.0,NORMAL,NSEFO,54037,BUY,Limit,MIS,DAY,3.4,50,0.0,Filled,2.9,0,50,0,2023-04-19 09:22:09,19-04-2023 09:22:11,NIFTY 20APR2023 CE 17900,2023-04-19 09:22:09,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,145.0,2023-04-19
KB311,KB311,1100030744,,TWSAPI,1000000003340307.0,NORMAL,NSEFO,54037,BUY,Limit,MIS,DAY,3.4,50,0.0,Filled,2.9,0,50,0,2023-04-19 09:22:09,19-04-2023 09:22:11,NIFTY 20APR2023 CE 17900,2023-04-19 09:22:09,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,145.0,2023-04-19
KB311,KB311,1100030745,,TWSAPI,1100000004161954.0,NORMAL,NSEFO,54018,BUY,Limit,MIS,DAY,5.45,50,0.0,Filled,4.5,0,50,0,2023-04-19 09:22:09,19-04-2023 09:22:11,NIFTY 20APR2023 PE 17400,2023-04-19 09:22:09,01-01-1980 00:00:00,,STGY11NF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,225.0,2023-04-19
KB311,KB311,1100030776,,TWSAPI,1600000005235722.0,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,5.5,25,0.0,Filled,4.5,0,25,0,2023-04-19 09:22:10,19-04-2023 09:22:11,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:22:10,01-01-1980 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,112.5,2023-04-19
KB311,KB311,1100030777,,TWSAPI,1800000004848122.0,NORMAL,NSEFO,52765,BUY,Limit,MIS,DAY,5.75,25,0.0,Filled,4.8,0,25,0,2023-04-19 09:22:10,19-04-2023 09:22:11,BANKNIFTY 20APR2023 PE 40500,2023-04-19 09:22:10,01-01-1980 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,120.0,2023-04-19
KB311,KB311,1100030778,,TWSAPI,1800000004848252.0,NORMAL,NSEFO,52765,BUY,Limit,MIS,DAY,5.75,25,0.0,Filled,4.8,0,25,0,2023-04-19 09:22:10,19-04-2023 09:22:11,BANKNIFTY 20APR2023 PE 40500,2023-04-19 09:22:10,01-01-1980 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,120.0,2023-04-19
KB311,KB311,1100030779,,TWSAPI,1600000005236866.0,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,5.5,25,0.0,Filled,4.5,0,25,0,2023-04-19 09:22:10,19-04-2023 09:22:11,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:22:10,01-01-1980 00:00:00,,DELTA,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,112.5,2023-04-19
KB311,KB311,1100030780,,TWSAPI,1100000004165779.0,NORMAL,NSEFO,54006,BUY,Limit,MIS,DAY,1.65,50,0.0,Filled,1.4,0,50,0,2023-04-19 09:22:10,19-04-2023 09:22:11,NIFTY 20APR2023 PE 17150,2023-04-19 09:22:10,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,70.0,2023-04-19
KB311,KB311,1100030782,,TWSAPI,1000000003343376.0,NORMAL,NSEFO,54047,BUY,Limit,MIS,DAY,1.6,50,0.0,Filled,1.35,0,50,0,2023-04-19 09:22:10,19-04-2023 09:22:12,NIFTY 20APR2023 CE 18150,2023-04-19 09:22:10,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,67.5,2023-04-19
KB311,KB311,1100030784,,TWSAPI,1600000005237401.0,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,5.5,25,0.0,Filled,4.5,0,25,0,2023-04-19 09:22:10,19-04-2023 09:22:12,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:22:10,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,112.5,2023-04-19
KB311,KB311,1100030785,,TWSAPI,1000000003343520.0,NORMAL,NSEFO,54047,BUY,Limit,MIS,DAY,1.6,50,0.0,Filled,1.35,0,50,0,2023-04-19 09:22:10,19-04-2023 09:22:12,NIFTY 20APR2023 CE 18150,2023-04-19 09:22:10,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,67.5,2023-04-19
KB311,KB311,1100030791,,TWSAPI,1100000004166785.0,NORMAL,NSEFO,54006,BUY,Limit,MIS,DAY,1.7,50,0.0,Filled,1.4,0,50,0,2023-04-19 09:22:10,19-04-2023 09:22:12,NIFTY 20APR2023 PE 17150,2023-04-19 09:22:10,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,70.0,2023-04-19
KB311,KB311,1100030795,,TWSAPI,1100000004166999.0,NORMAL,NSEFO,54034,BUY,Limit,MIS,DAY,187.6,50,0.0,Filled,187.6,0,50,0,2023-04-19 09:22:10,19-04-2023 13:42:16,NIFTY 20APR2023 PE 17800,2023-04-19 13:42:15,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,9380.0,2023-04-19
KB311,KB311,1100030796,,TWSAPI,1600000005238747.0,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,5.5,25,0.0,Filled,4.5,0,25,0,2023-04-19 09:22:10,19-04-2023 09:22:12,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:22:10,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,112.5,2023-04-19
KB311,KB311,1100030797,,TWSAPI,1800000004850775.0,NORMAL,NSEFO,52765,BUY,Limit,MIS,DAY,5.75,25,0.0,Filled,4.75,0,25,0,2023-04-19 09:22:10,19-04-2023 09:22:12,BANKNIFTY 20APR2023 PE 40500,2023-04-19 09:22:10,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,118.75,2023-04-19
KB311,KB311,1100030802,,TWSAPI,1800000004854157.0,NORMAL,NSEFO,52765,BUY,Limit,MIS,DAY,5.75,25,0.0,Filled,4.75,0,25,0,2023-04-19 09:22:10,19-04-2023 09:22:12,BANKNIFTY 20APR2023 PE 40500,2023-04-19 09:22:10,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25,118.75,2023-04-19
KB311,KB311,1100030849,,TWSAPI,1000000003357678.0,NORMAL,NSEFO,54029,SELL,Limit,MIS,DAY,22.45,50,0.0,Filled,26.15,0,50,0,2023-04-19 09:22:12,19-04-2023 09:22:46,NIFTY 20APR2023 CE 17700,2023-04-19 09:22:44,01-01-0001 00:00:00,,IICNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50,1307.5,2023-04-19
