LoginID,ClientID,orderId,OrderReferenceID,TWSAPI,exchangeOrderId,variety,exchange,brokerToken,transactionType,orderType,productType,TimeInForce,price,orderQuantity,triggerPrice,orderStatus,tradedPrice,pendingQuantity,CumulativeQuantity,OrderDisclosedQuantity,orderTimestamp,exchangeTimestamp,symbol,lastUpdateTimestamp,OrderExpiryDate,message,orderTag,OrderLegStatus,BoLegDetails,IsSpread,BoEntryOrderId,MessageCode,MessageVersion,TokenID,ApplicationType,SequenceNumber,parentOrderId,filledQuantity
KB188,KB188,1100033549,,TWSAPI,1000000005671862,NORMAL,NSEFO,54029,BUY,Limit,MIS,DAY,48.05,50,0.0,Filled,48.0,0,50,0,2023-04-19 09:27:08,19-04-2023 09:31:48,NIFTY 20APR2023 CE 17700,2023-04-19 09:31:46,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033629,,TWSAPI,1000000005681543,NORMAL,NSEFO,54031,BUY,Limit,MIS,DAY,4.95,50,0.0,Filled,4.95,0,50,0,2023-04-19 09:27:09,19-04-2023 15:00:00,NIFTY 20APR2023 CE 17750,2023-04-19 14:59:59,01-01-0001 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033678,,TWSAPI,1600000008882154,NORMAL,NSEFO,52918,SELL,Limit,MIS,DAY,3.6,25,0.0,Filled,4.4,0,25,0,2023-04-19 09:27:10,19-04-2023 09:27:12,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:27:11,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100033715,,TWSAPI,1000000005700442,NORMAL,NSEFO,54047,SELL,Limit,MIS,DAY,1.05,50,0.0,Filled,1.3,0,50,0,2023-04-19 09:27:11,19-04-2023 09:27:13,NIFTY 20APR2023 CE 18150,2023-04-19 09:27:12,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033814,,TWSAPI,1000000006213849,NORMAL,NSEFO,54047,SELL,Limit,MIS,DAY,1.1,50,0.0,Filled,1.35,0,50,0,2023-04-19 09:28:15,19-04-2023 09:28:17,NIFTY 20APR2023 CE 18150,2023-04-19 09:28:15,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033871,,TWSAPI,1000000006928469,NORMAL,NSEFO,54047,BUY,Limit,MIS,DAY,1.65,50,0.0,Filled,1.4,0,50,0,2023-04-19 09:29:59,19-04-2023 09:30:01,NIFTY 20APR2023 CE 18150,2023-04-19 09:29:59,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033872,,TWSAPI,1600000010653668,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,5.25,25,0.0,Filled,4.4,0,25,0,2023-04-19 09:29:59,19-04-2023 09:30:01,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:29:59,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100033899,,TWSAPI,1000000006943845,NORMAL,NSEFO,54023,SELL,Limit,MIS,DAY,110.45,50,0.0,Filled,110.45,0,50,0,2023-04-19 09:30:01,19-04-2023 09:30:02,NIFTY 20APR2023 CE 17550,2023-04-19 09:30:01,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033900,,TWSAPI,1500000010054414,NORMAL,NSEFO,52862,SELL,Limit,MIS,DAY,207.1,25,0.0,Filled,207.15,0,25,0,2023-04-19 09:30:01,19-04-2023 09:30:02,BANKNIFTY 20APR2023 CE 42200,2023-04-19 09:30:01,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100033920,,TWSAPI,1500000010061262,NORMAL,NSEFO,52862,BUY,Limit,MIS,DAY,223.75,25,0.0,Filled,223.75,0,25,0,2023-04-19 09:30:01,19-04-2023 09:32:09,BANKNIFTY 20APR2023 CE 42200,2023-04-19 09:32:08,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100033921,,TWSAPI,1000000006948084,NORMAL,NSEFO,54023,BUY,Limit,MIS,DAY,143.8,50,0.0,Filled,127.2,0,50,0,2023-04-19 09:30:01,19-04-2023 09:31:47,NIFTY 20APR2023 CE 17550,2023-04-19 09:31:45,01-01-0001 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100033988,,TWSAPI,1800000010678395,NORMAL,NSEFO,52765,BUY,Limit,MIS,DAY,5.3,25,0.0,Filled,4.45,0,25,0,2023-04-19 09:30:02,19-04-2023 09:30:04,BANKNIFTY 20APR2023 PE 40500,2023-04-19 09:30:02,01-01-1980 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100033989,,TWSAPI,1600000010703297,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,5.3,25,0.0,Filled,4.45,0,25,0,2023-04-19 09:30:02,19-04-2023 09:30:04,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:30:02,01-01-1980 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100033991,,TWSAPI,1800000010678524,NORMAL,NSEFO,52765,BUY,Limit,MIS,DAY,5.3,25,0.0,Filled,4.45,0,25,0,2023-04-19 09:30:02,19-04-2023 09:30:04,BANKNIFTY 20APR2023 PE 40500,2023-04-19 09:30:02,01-01-1980 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100033992,,TWSAPI,1600000010703578,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,5.3,25,0.0,Filled,4.45,0,25,0,2023-04-19 09:30:02,19-04-2023 09:30:04,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:30:02,01-01-1980 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100033993,,TWSAPI,1800000010680279,NORMAL,NSEFO,52765,BUY,Limit,MIS,DAY,5.3,25,0.0,Filled,4.45,0,25,0,2023-04-19 09:30:02,19-04-2023 09:30:04,BANKNIFTY 20APR2023 PE 40500,2023-04-19 09:30:02,01-01-1980 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100033994,,TWSAPI,1600000010705556,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,5.3,25,0.0,Filled,4.45,0,25,0,2023-04-19 09:30:02,19-04-2023 09:30:04,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:30:02,01-01-1980 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100034081,,TWSAPI,1100000008537518,NORMAL,NSEFO,53992,BUY,Limit,MIS,DAY,1.35,50,0.0,Filled,1.15,0,50,0,2023-04-19 09:30:02,19-04-2023 09:30:05,NIFTY 20APR2023 PE 16900,2023-04-19 09:30:03,01-01-1980 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034082,,TWSAPI,1100000008537787,NORMAL,NSEFO,53992,BUY,Limit,MIS,DAY,1.35,50,0.0,Filled,1.15,0,50,0,2023-04-19 09:30:02,19-04-2023 09:30:05,NIFTY 20APR2023 PE 16900,2023-04-19 09:30:03,01-01-1980 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034083,,TWSAPI,1000000006969119,NORMAL,NSEFO,54057,BUY,Limit,MIS,DAY,1.5,50,0.0,Filled,1.25,0,50,0,2023-04-19 09:30:02,19-04-2023 09:30:05,NIFTY 20APR2023 CE 18400,2023-04-19 09:30:03,01-01-1980 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034084,,TWSAPI,1000000006969616,NORMAL,NSEFO,54057,BUY,Limit,MIS,DAY,1.5,50,0.0,Filled,1.25,0,50,0,2023-04-19 09:30:03,19-04-2023 09:30:05,NIFTY 20APR2023 CE 18400,2023-04-19 09:30:03,01-01-1980 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034085,,TWSAPI,1100000008538271,NORMAL,NSEFO,53992,BUY,Limit,MIS,DAY,1.35,50,0.0,Filled,1.15,0,50,0,2023-04-19 09:30:03,19-04-2023 09:30:05,NIFTY 20APR2023 PE 16900,2023-04-19 09:30:03,01-01-1980 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034086,,TWSAPI,1000000006969959,NORMAL,NSEFO,54057,BUY,Limit,MIS,DAY,1.5,50,0.0,Filled,1.25,0,50,0,2023-04-19 09:30:03,19-04-2023 09:30:05,NIFTY 20APR2023 CE 18400,2023-04-19 09:30:03,01-01-1980 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034304,,TWSAPI,1500000010112762,NORMAL,NSEFO,52870,SELL,Limit,MIS,DAY,106.8,25,0.0,Filled,107.9,0,25,0,2023-04-19 09:30:04,19-04-2023 09:30:08,BANKNIFTY 20APR2023 CE 42400,2023-04-19 09:30:06,01-01-1980 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100034309,,TWSAPI,1600000010745944,NORMAL,NSEFO,52882,SELL,Limit,MIS,DAY,72.75,25,0.0,Filled,73.25,0,25,0,2023-04-19 09:30:04,19-04-2023 09:30:08,BANKNIFTY 20APR2023 CE 42500,2023-04-19 09:30:06,01-01-1980 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100034313,,TWSAPI,1600000010745996,NORMAL,NSEFO,52882,SELL,Limit,MIS,DAY,72.75,25,0.0,Filled,73.25,0,25,0,2023-04-19 09:30:04,19-04-2023 09:30:08,BANKNIFTY 20APR2023 CE 42500,2023-04-19 09:30:06,01-01-1980 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100034314,,TWSAPI,1800000010722016,NORMAL,NSEFO,52861,SELL,Limit,MIS,DAY,94.05,25,0.0,Filled,95.0,0,25,0,2023-04-19 09:30:04,19-04-2023 09:30:11,BANKNIFTY 20APR2023 PE 42100,2023-04-19 09:30:09,01-01-0001 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100034316,,TWSAPI,1800000010722274,NORMAL,NSEFO,52861,SELL,Limit,MIS,DAY,94.05,25,0.0,Filled,95.0,0,25,0,2023-04-19 09:30:04,19-04-2023 09:30:11,BANKNIFTY 20APR2023 PE 42100,2023-04-19 09:30:09,01-01-0001 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100034319,,TWSAPI,1700000011100338,NORMAL,NSEFO,52865,SELL,Limit,MIS,DAY,127.45,25,0.0,Filled,128.7,0,25,0,2023-04-19 09:30:04,19-04-2023 09:30:11,BANKNIFTY 20APR2023 PE 42200,2023-04-19 09:30:09,01-01-0001 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100034481,,TWSAPI,1100000008574837,NORMAL,NSEFO,54028,SELL,Limit,MIS,DAY,55.4,50,0.0,Filled,55.4,0,50,0,2023-04-19 09:30:05,19-04-2023 09:30:11,NIFTY 20APR2023 PE 17650,2023-04-19 09:30:09,01-01-1980 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034482,,TWSAPI,1100000008575054,NORMAL,NSEFO,54026,SELL,Limit,MIS,DAY,34.2,50,0.0,Filled,34.2,0,50,0,2023-04-19 09:30:05,19-04-2023 09:30:11,NIFTY 20APR2023 PE 17600,2023-04-19 09:30:09,01-01-1980 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034483,,TWSAPI,1000000006998541,NORMAL,NSEFO,54027,SELL,Limit,MIS,DAY,45.9,50,0.0,Filled,47.15,0,50,0,2023-04-19 09:30:05,19-04-2023 09:30:10,NIFTY 20APR2023 CE 17650,2023-04-19 09:30:09,01-01-1980 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034484,,TWSAPI,1000000006998552,NORMAL,NSEFO,54029,SELL,Limit,MIS,DAY,26.4,50,0.0,Filled,27.25,0,50,0,2023-04-19 09:30:05,19-04-2023 09:30:10,NIFTY 20APR2023 CE 17700,2023-04-19 09:30:09,01-01-1980 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034485,,TWSAPI,1000000006999937,NORMAL,NSEFO,54027,SELL,Limit,MIS,DAY,45.9,50,0.0,Filled,47.1,0,50,0,2023-04-19 09:30:05,19-04-2023 09:30:10,NIFTY 20APR2023 CE 17650,2023-04-19 09:30:09,01-01-1980 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034486,,TWSAPI,1100000008576768,NORMAL,NSEFO,54028,SELL,Limit,MIS,DAY,55.4,50,0.0,Filled,55.4,0,50,0,2023-04-19 09:30:05,19-04-2023 09:30:11,NIFTY 20APR2023 PE 17650,2023-04-19 09:30:09,01-01-1980 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034574,,TWSAPI,1500000010140831,NORMAL,NSEFO,52870,BUY,Limit,MIS,DAY,38.5,25,0.0,Filled,38.5,0,25,0,2023-04-19 09:30:06,19-04-2023 13:45:02,BANKNIFTY 20APR2023 CE 42400,2023-04-19 13:45:01,01-01-0001 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100034604,,TWSAPI,1600000010778384,NORMAL,NSEFO,52882,BUY,Limit,MIS,DAY,36.35,25,0.0,Filled,36.35,0,25,0,2023-04-19 09:30:07,19-04-2023 11:20:07,BANKNIFTY 20APR2023 CE 42500,2023-04-19 11:20:05,01-01-0001 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100034605,,TWSAPI,1600000010778387,NORMAL,NSEFO,52882,BUY,Limit,MIS,DAY,43.8,25,0.0,Filled,37.25,0,25,0,2023-04-19 09:30:07,19-04-2023 11:20:10,BANKNIFTY 20APR2023 CE 42500,2023-04-19 11:20:08,01-01-0001 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100034761,,TWSAPI,,NORMAL,NSEFO,54027,BUY,StopLimit,MIS,DAY,1036.65,50,1036.6,Rejected,,50,0,0,2023-04-19 09:30:09,19-04-2023 09:30:09,NIFTY 20APR2023 CE 17650,2023-04-19 09:30:09,01-01-1980 00:00:00,"Gateway:Price should be within LowPriceRange and HighPriceRange, 0.05 - 430.85",CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,0
KB188,KB188,1100034762,,TWSAPI,,NORMAL,NSEFO,54026,BUY,StopLimit,MIS,DAY,1023.85,50,1023.8,Rejected,,50,0,0,2023-04-19 09:30:09,19-04-2023 09:30:09,NIFTY 20APR2023 PE 17600,2023-04-19 09:30:09,01-01-1980 00:00:00,"Gateway:Price should be within LowPriceRange and HighPriceRange, 0.05 - 289.3",CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,0
KB188,KB188,1100034763,,TWSAPI,,NORMAL,NSEFO,54029,BUY,StopLimit,MIS,DAY,1016.95,50,1016.9,Rejected,,50,0,0,2023-04-19 09:30:09,19-04-2023 09:30:09,NIFTY 20APR2023 CE 17700,2023-04-19 09:30:09,01-01-1980 00:00:00,"Gateway:Price should be within LowPriceRange and HighPriceRange, 0.05 - 348.6",CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,0
KB188,KB188,1100034764,,TWSAPI,,NORMAL,NSEFO,54027,BUY,StopLimit,MIS,DAY,1036.6,50,1036.55,Rejected,,50,0,0,2023-04-19 09:30:09,19-04-2023 09:30:09,NIFTY 20APR2023 CE 17650,2023-04-19 09:30:09,01-01-1980 00:00:00,"Gateway:Price should be within LowPriceRange and HighPriceRange, 0.05 - 430.85",CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,0
KB188,KB188,1100034771,,TWSAPI,1700000011162902,NORMAL,NSEFO,52865,BUY,Limit,MIS,DAY,242.05,25,0.0,Filled,242.0,0,25,0,2023-04-19 09:30:09,19-04-2023 13:45:02,BANKNIFTY 20APR2023 PE 42200,2023-04-19 13:45:00,01-01-1980 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100034834,,TWSAPI,1800000010786453,NORMAL,NSEFO,52861,BUY,Limit,MIS,DAY,159.85,25,0.0,Filled,159.85,0,25,0,2023-04-19 09:30:10,19-04-2023 11:20:06,BANKNIFTY 20APR2023 PE 42100,2023-04-19 11:20:04,01-01-1980 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100034835,,TWSAPI,,NORMAL,NSEFO,54028,BUY,StopLimit,MIS,DAY,1044.8,50,1044.75,Rejected,,50,0,0,2023-04-19 09:30:10,19-04-2023 09:30:10,NIFTY 20APR2023 PE 17650,2023-04-19 09:30:10,01-01-1980 00:00:00,"Gateway:Price should be within LowPriceRange and HighPriceRange, 0.05 - 360.9",CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,0
KB188,KB188,1100034837,,TWSAPI,1800000010786620,NORMAL,NSEFO,52861,BUY,Limit,MIS,DAY,171.0,25,0.0,Filled,170.55,0,25,0,2023-04-19 09:30:10,19-04-2023 11:20:07,BANKNIFTY 20APR2023 PE 42100,2023-04-19 11:20:05,01-01-0001 00:00:00,,SHIFT,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100034840,,TWSAPI,1000000007028033,NORMAL,NSEFO,54027,BUY,Limit,MIS,DAY,26.65,50,0.0,Filled,23.7,0,50,0,2023-04-19 09:30:10,19-04-2023 15:00:08,NIFTY 20APR2023 CE 17650,2023-04-19 15:00:06,01-01-0001 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034844,,TWSAPI,1100000008608096,NORMAL,NSEFO,54026,BUY,Limit,MIS,DAY,44.5,50,0.0,Filled,44.45,0,50,0,2023-04-19 09:30:10,19-04-2023 15:00:05,NIFTY 20APR2023 PE 17600,2023-04-19 15:00:03,01-01-0001 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034848,,TWSAPI,1000000007028944,NORMAL,NSEFO,54029,BUY,Limit,MIS,DAY,12.95,50,0.0,Filled,11.6,0,50,0,2023-04-19 09:30:10,19-04-2023 15:00:09,NIFTY 20APR2023 CE 17700,2023-04-19 15:00:08,01-01-0001 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034855,,TWSAPI,1000000007030704,NORMAL,NSEFO,54027,BUY,Limit,MIS,DAY,22.9,50,0.0,Filled,22.3,0,50,0,2023-04-19 09:30:10,19-04-2023 15:00:00,NIFTY 20APR2023 CE 17650,2023-04-19 14:59:59,01-01-0001 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034863,,TWSAPI,,NORMAL,NSEFO,54028,BUY,StopLimit,MIS,DAY,1044.8,50,1044.75,Rejected,,50,0,0,2023-04-19 09:30:10,19-04-2023 09:30:10,NIFTY 20APR2023 PE 17650,2023-04-19 09:30:10,01-01-1980 00:00:00,"Gateway:Price should be within LowPriceRange and HighPriceRange, 0.05 - 360.9",CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,0
KB188,KB188,1100034919,,TWSAPI,1100000008613880,NORMAL,NSEFO,54028,BUY,Limit,MIS,DAY,72.95,50,0.0,Filled,72.95,0,50,0,2023-04-19 09:30:10,19-04-2023 15:00:05,NIFTY 20APR2023 PE 17650,2023-04-19 15:00:04,01-01-0001 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100034934,,TWSAPI,1100000008614441,NORMAL,NSEFO,54028,BUY,Limit,MIS,DAY,73.7,50,0.0,Filled,72.95,0,50,0,2023-04-19 09:30:11,19-04-2023 15:00:04,NIFTY 20APR2023 PE 17650,2023-04-19 15:00:02,01-01-0001 00:00:00,,CPNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100035400,,TWSAPI,1000000007692221,NORMAL,NSEFO,54047,SELL,Limit,MIS,DAY,1.1,50,0.0,Filled,1.35,0,50,0,2023-04-19 09:31:46,19-04-2023 09:31:47,NIFTY 20APR2023 CE 18150,2023-04-19 09:31:46,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100035415,,TWSAPI,1000000007723994,NORMAL,NSEFO,54057,SELL,Limit,MIS,DAY,0.9,50,0.0,Filled,1.15,0,50,0,2023-04-19 09:31:46,19-04-2023 09:31:48,NIFTY 20APR2023 CE 18400,2023-04-19 09:31:46,01-01-1980 00:00:00,,IFNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100035454,,TWSAPI,1000000007754109,NORMAL,NSEFO,54057,SELL,Limit,MIS,DAY,0.9,50,0.0,Filled,1.15,0,50,0,2023-04-19 09:31:47,19-04-2023 09:31:49,NIFTY 20APR2023 CE 18400,2023-04-19 09:31:47,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100035477,,TWSAPI,1100000009437351,NORMAL,NSEFO,53992,SELL,Limit,MIS,DAY,0.9,50,0.0,Filled,1.15,0,50,0,2023-04-19 09:31:48,19-04-2023 09:31:50,NIFTY 20APR2023 PE 16900,2023-04-19 09:31:48,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100035536,,TWSAPI,1600000011957036,NORMAL,NSEFO,52918,SELL,Limit,MIS,DAY,3.55,25,0.0,Filled,4.45,0,25,0,2023-04-19 09:32:08,19-04-2023 09:32:10,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:32:08,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100035689,,TWSAPI,1000000008881933,NORMAL,NSEFO,54057,BUY,Limit,MIS,DAY,1.3,50,0.0,Filled,1.1,0,50,0,2023-04-19 09:33:02,19-04-2023 09:33:04,NIFTY 20APR2023 CE 18400,2023-04-19 09:33:03,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100035690,,TWSAPI,1100000010545229,NORMAL,NSEFO,53992,BUY,Limit,MIS,DAY,1.35,50,0.0,Filled,1.15,0,50,0,2023-04-19 09:33:02,19-04-2023 09:33:04,NIFTY 20APR2023 PE 16900,2023-04-19 09:33:03,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100035955,,TWSAPI,1100000010591753,NORMAL,NSEFO,54026,SELL,Limit,MIS,DAY,31.05,50,0.0,Filled,31.25,0,50,0,2023-04-19 09:33:05,19-04-2023 09:33:08,NIFTY 20APR2023 PE 17600,2023-04-19 09:33:06,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100035956,,TWSAPI,1000000008924552,NORMAL,NSEFO,54029,SELL,Limit,MIS,DAY,26.85,50,0.0,Filled,31.7,0,50,0,2023-04-19 09:33:05,19-04-2023 09:33:12,NIFTY 20APR2023 CE 17700,2023-04-19 09:33:11,01-01-0001 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100036135,,TWSAPI,1100000010630951,NORMAL,NSEFO,54026,BUY,Limit,MIS,DAY,52.55,50,0.0,Filled,52.5,0,50,0,2023-04-19 09:33:07,19-04-2023 13:46:04,NIFTY 20APR2023 PE 17600,2023-04-19 13:46:03,01-01-1980 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100036488,,TWSAPI,1000000009008376,NORMAL,NSEFO,54029,BUY,Limit,MIS,DAY,14.05,50,0.0,Filled,14.05,0,50,0,2023-04-19 09:33:11,19-04-2023 13:46:15,NIFTY 20APR2023 CE 17700,2023-04-19 13:46:14,01-01-0001 00:00:00,,SHIFTNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100036835,,TWSAPI,1000000012713670,NORMAL,NSEFO,54057,BUY,Limit,MIS,DAY,1.25,50,0.0,Filled,1.1,0,50,0,2023-04-19 09:41:59,19-04-2023 09:42:01,NIFTY 20APR2023 CE 18400,2023-04-19 09:41:59,01-01-1980 00:00:00,,IFNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100036841,,TWSAPI,1000000012723745,NORMAL,NSEFO,54025,SELL,Limit,MIS,DAY,77.25,50,0.0,Filled,77.25,0,50,0,2023-04-19 09:42:00,19-04-2023 09:42:04,NIFTY 20APR2023 CE 17600,2023-04-19 09:42:03,01-01-1980 00:00:00,,IFNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100036847,,TWSAPI,1000000012743040,NORMAL,NSEFO,54025,BUY,Limit,MIS,DAY,60.25,50,0.0,Filled,60.1,0,50,0,2023-04-19 09:42:03,19-04-2023 13:32:00,NIFTY 20APR2023 CE 17600,2023-04-19 13:31:59,01-01-0001 00:00:00,,IFNF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
KB188,KB188,1100036914,,TWSAPI,1600000018759140,NORMAL,NSEFO,52918,BUY,Limit,MIS,DAY,4.7,25,0.0,Filled,4.0,0,25,0,2023-04-19 09:46:59,19-04-2023 09:47:00,BANKNIFTY 20APR2023 CE 43500,2023-04-19 09:46:59,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100036925,,TWSAPI,1500000017676728,NORMAL,NSEFO,52862,SELL,Limit,MIS,DAY,207.3,25,0.0,Filled,207.3,0,25,0,2023-04-19 09:47:01,19-04-2023 09:47:04,BANKNIFTY 20APR2023 CE 42200,2023-04-19 09:47:02,01-01-1980 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100036932,,TWSAPI,1500000017689679,NORMAL,NSEFO,52862,BUY,Limit,MIS,DAY,205.85,25,0.0,Filled,177.25,0,25,0,2023-04-19 09:47:03,19-04-2023 09:57:32,BANKNIFTY 20APR2023 CE 42200,2023-04-19 09:57:30,01-01-0001 00:00:00,,ME,SingleOrderLeg,0,False,,9004,4,0,0,0,,25
KB188,KB188,1100037106,,TWSAPI,1000000014671207,NORMAL,NSEFO,54047,BUY,Limit,MIS,DAY,1.6,50,0.0,Filled,1.35,0,50,0,2023-04-19 09:47:59,19-04-2023 09:48:00,NIFTY 20APR2023 CE 18150,2023-04-19 09:47:59,01-01-1980 00:00:00,,MENF,SingleOrderLeg,0,False,,9004,4,0,0,0,,50
